Asset_ID,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30
A19,0.014408422096857791,0.010613166581655101,0.0010256507232916543,0.006198520699863284,0.008114343698475355,-0.0012413058458292901,0.005372711327093069,0.01542269911011389,0.01004500826617439,0.005864673102708015,0.0030607699846308192,0.008207395222428035,0.002207177768705452,0.005070280766918048,0.005153068095756903,0.00042019844506633404,0.00220852843110401,-0.0010130437416212622,0.007334592952380947,0.001470313581720586,0.006081083683473242,0.004033251960813736,0.0035187298066713,-0.0021860458301918824,0.0021148581228638014,0.0033130900712775896,0.004322017222393243,0.0003920261596135237,0.0006267490885928167,-3.279406891628125e-05
A20,0.004047579938134566,0.00621047221934223,0.00011917215054610606,0.0025123778815370756,0.018324311001981293,0.010420680324998821,0.0037362872906816125,0.012506823856168942,0.0012389192018194882,0.002987190090869782,0.0029591761606579544,0.010183723804404942,0.0005702042101642241,-0.0003421313814808796,0.0008333192079854197,0.001896549241194336,0.0016637954622685286,0.0009829296021612898,0.0014703135817205858,-0.0009471597081091963,0.0018999709651217052,0.004187458213850345,0.002592513409901887,0.0040714235717465444,0.004605638536254583,0.004973207036225159,0.006523756409056607,5.898310041149801e-05,-0.00012764074713009747,-0.00011041777565300111
A21,0.0037858662812475,0.010083555049298863,0.005272617916374835,-0.0015596589956778585,0.008142490527862757,0.006500498322024119,0.003099571076943106,0.007923463215399025,0.008724000596887103,0.0019218932131829217,0.0012722558728547424,0.007513916915034472,0.0005197369830634207,-0.00043035763006341304,0.0018085954800648339,0.001187131053667591,0.0007802077224930226,0.0011940894606698748,0.006081083683473241,0.0018999709651217052,-0.0006535409913173915,-0.001356727039211448,0.003310772712463833,0.0058480219558441435,0.00351583453007964,-0.0001300599869994719,0.0040754797482915744,0.00022732147368440374,0.0001674249252677,0.00024677006300364163
A22,0.006348404454047562,0.0210483551648529,0.008271679422291385,0.003310508043455095,-0.002628344736452533,-0.0004892021319311304,0.001386264680382741,0.003932137150054615,0.014293430422930863,-0.000991133761153618,0.004499754237851863,0.008477852528419245,0.00115049929763103,0.0045138018284614475,0.003192548553195783,0.0049767763836875275,0.002528893269593037,0.003184865126349503,0.004033251960813736,0.004187458213850345,-0.001356727039211448,0.005102764090985893,0.0022152418524461364,0.008813128733531876,0.0018820130035495466,0.004022130538110561,-0.0005171114078815287,0.00020274674420913094,0.00042878947121827805,0.0006426862851264268
A23,0.001928608422064213,0.01854480118048645,0.0041132485894886115,0.00825759169680319,0.0013343988618292884,0.00162083348864978,-0.0007933962671128444,0.0027560270051178734,-0.0023595983173803465,0.0051017271870685485,0.004625054926825281,0.009535101550845172,0.00042631862952322583,0.004093157568845185,0.0010836954796784619,0.0013901965596206179,-0.00022777083040848012,0.0017474804232033422,0.0035187298066713,0.002592513409901887,0.0033107727124638336,0.002215241852446137,-0.0007351758279015964,0.0048508144141302684,0.006873217921416231,0.0011304496226070956,0.0038040603067950106,-3.678270797241535e-05,0.00041078692431169875,0.00025945942834325667
A24,0.004031729107434887,0.017394866623897744,0.0010931687574815049,0.011115450699416435,-0.0018519677486392755,0.0054016775403605425,0.009620490178878841,0.010853264431213353,0.0038331799536649243,0.004672783742238313,0.007066108726672993,-0.004202102955577916,0.0023732039924829864,0.001422740415222919,-0.00040960919756613165,0.005957541204718727,0.0030124829487000555,0.002756605806697401,-0.0021860458301918824,0.0040714235717465444,0.005848021955844143,0.008813128733531876,0.004850814414130268,0.003999202277218908,0.003348059236996367,0.008272149603297705,0.008974340011254515,0.0004859864816098384,5.489630184417106e-05,0.0005137143193942359
A25,0.01462459814009941,0.004562281121364975,-0.0014504849158024917,0.013608841578911745,0.006085001814563966,0.012189070605888228,0.002656546980919974,0.00715129288772053,0.00990531173776662,-0.0022082009058845913,0.010789062377408992,0.004372994419611248,0.0023060335584439125,0.003455017449487698,0.0032134515921152964,0.003008468601714968,0.002106577986658283,0.0026654631159643634,0.0021148581228638014,0.004605638536254583,0.0035158345300796397,0.0018820130035495468,0.006873217921416231,0.003348059236996367,-0.0002610968596726533,0.009229102399884384,0.002272965007132334,0.0003164643087101422,0.0005249676348322807,0.0004994963491809656
A26,0.006907232498691582,0.023383270611936464,0.005633084662256979,0.01154862124751734,-0.005761954885334276,0.006077330660827079,0.001465463553680904,0.0115786884572541,0.02039419164561103,0.008988555827557644,0.0071324643269012515,0.005417493897460065,0.001485457437159833,0.0038377478061843912,0.0024167957610951416,0.0037125209421747575,0.0016299949919531718,0.003409075174649985,0.003313090071277589,0.0049732070362251595,-0.0001300599869994719,0.004022130538110561,0.0011304496226070956,0.008272149603297705,0.009229102399884384,-0.0016216307187225877,0.0036104748914313487,0.00039338579638883075,0.0005327188980226523,0.00022925702139096267
A27,0.006471073830255047,0.0021563059092548145,0.005730093365331375,0.0101599089306346,0.004957599933578733,0.01365065596367181,0.0020055217147964795,0.002662311099110712,0.011335444720760259,0.0129134575707807,0.003639139160659646,0.0012870294332892592,0.0007415152384131846,0.002146440317433618,0.002425033206125045,0.0014905658815953695,0.004928439645620468,0.002258263916857549,0.004322017222393243,0.006523756409056607,0.004075479748291575,-0.0005171114078815287,0.0038040603067950106,0.008974340011254514,0.002272965007132334,0.0036104748914313487,0.010154999110926436,0.0007870055573635529,6.936079427209215e-05,-5.933643967565503e-05
A28,0.001299789411621007,0.0006955934182848765,0.0002469987971427653,0.0007520731694918598,0.0011757569383626558,0.0003985196707942139,0.0006479973641280236,-8.895156935143763e-05,0.0003501587619562373,4.283085731071653e-05,0.0012680827292125274,8.167495296563923e-05,2.2293977226864683e-06,9.521552038621028e-05,0.0003010380918810879,0.00025757353264254724,0.00019424369210876342,1.8422702678998132e-05,0.0003920261596135237,5.898310041149802e-05,0.00022732147368440371,0.00020274674420913094,-3.678270797241535e-05,0.00048598648160983843,0.0003164643087101422,0.0003933857963888307,0.0007870055573635529,1.0444540257110484e-05,1.3583652781134391e-05,5.1594581339063e-05
A29,0.00015286485236131936,0.0003023421675999223,0.0005929413742192602,0.0018664653186038235,-0.0004499605000034407,0.0009316095619374917,-0.00039160288696966195,0.0014757243948631932,0.0005482670315933415,0.0006715301240455551,-2.057259498825658e-05,0.0011974127890634842,0.00010452338160414123,0.0005004499356197284,3.4509039069726645e-05,0.00019442520961782732,0.0001572854545406821,9.194326665619537e-05,0.0006267490885928167,-0.00012764074713009744,0.00016742492526770002,0.000428789471218278,0.0004107869243116987,5.489630184417106e-05,0.0005249676348322807,0.0005327188980226523,6.936079427209213e-05,1.358365278113439e-05,7.050706925056582e-05,2.5646297162094432e-05
A30,-0.00011269585581443015,0.00013488065873482101,0.0006266161686275733,0.000598921337454825,-0.00028506169886509153,-0.00021886491737012096,0.0003492074993551111,0.0004208127959293167,-0.00026349205138292866,-0.000174626222116316,-3.172392326592049e-05,0.0007288845375065402,7.184649185029862e-05,0.00016154032194099437,0.00015757280314747152,5.7583050502525455e-05,0.00027539897069131356,-2.797753082179508e-05,-3.279406891628125e-05,-0.00011041777565300111,0.00024677006300364163,0.0006426862851264267,0.0002594594283432566,0.0005137143193942359,0.0004994963491809657,0.00022925702139096267,-5.933643967565503e-05,5.159458133906301e-05,2.5646297162094432e-05,-1.7814426108461106e-05
