Asset_ID,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30
A13,0.4323675402041661,0.10660604373454297,-0.02173499543092855,0.21598366223535695,0.3367981056661248,0.31177940913700136,0.8169651725923467,0.2994152458704936,0.32815668378369195,-0.03303344789093432,-0.22432275312426947,-0.18514578266306103,1.0,0.4129554875185284,0.11364402706589402,0.3390123057355108,0.3733538963703523,0.2959118001302574,0.5198251928180527,0.1646837212597617,0.1476391302675384,0.24491110341641723,0.12550595546491575,0.4284457750325841,0.5401609587000515,0.33118204211958857,0.17275395087346346,0.006563229282520219,0.2763122068418664,0.1959271662129769
A14,0.42170655160736964,0.4931628473941251,0.41248770854857036,0.47099019114401974,0.10705122699398747,0.5799192058069939,0.5949085254697678,0.1780258982606711,0.340675843768665,0.20911488835533076,0.3394633701083145,0.5018427335505238,0.4129554875185284,1.0,-0.04729663370795881,0.587335196156016,0.04639370307475464,0.21177394476960418,0.5797919687727899,-0.04797702775581493,-0.05935639827642793,0.4665355915372317,0.5850711219046864,0.12471153903735621,0.3929415821633511,0.415435088730598,0.2427990042796274,0.13609994337651554,0.6423436473106513,0.21388986685335235
A15,0.2840424065597695,0.3290388746367424,0.17883806813778452,0.5411920671772047,0.300281078357498,0.08389119142688631,0.16833617545324658,0.39174393026401505,0.012244655542902702,0.11720829445426792,0.287383081539025,0.3960092196689074,0.11364402706589402,-0.04729663370795881,1.0,0.6978850079601971,0.021876846782505427,0.6961132584008963,0.6497374978889047,0.12884978097517533,0.27504980291518144,0.36384102619225595,0.1708005736474691,-0.039589729476204816,0.40297803082860306,0.2884686072717828,0.30246674858622685,0.47446427291811866,0.04883953560775375,0.23005008124311488
A16,0.2763308554685223,0.4325559204538722,0.39193750637277813,0.3933879685461665,-0.039359751403856044,0.49675655992805823,-0.08366206837195203,0.12759017122392594,0.06786272288411252,-0.20714388596111158,0.1881002717224817,0.459036240100968,0.3390123057355108,0.587335196156016,0.6978850079601971,1.0,0.08343858858474815,0.5023753727906582,0.07624722283910979,0.4220208949312826,0.25981612513297764,0.8162436644685203,0.31532311731550944,0.8286620076528097,0.5429409899396448,0.6377126885943701,0.26755228420773014,0.5842259404884487,0.3959941537696593,0.12098550373468948
A17,0.26018452865688013,0.3044758590444169,0.4354868468722314,0.3227646018718159,0.3618629601998798,0.4331628452776348,0.16284123552701837,0.4523842466068055,0.8319397549424038,0.5135170812140258,0.2187658183199897,0.4531357492015083,0.3733538963703523,0.04639370307475464,0.021876846782505427,0.08343858858474815,1.0,-0.004467516418410006,0.36504602167008426,0.33724444355296007,0.15554380432476528,0.37781329193890145,-0.04706008892737193,0.3816893188090029,0.34630576798590873,0.25504537505134905,0.8058272801864729,0.40132994237347813,0.2918097486840113,0.5270793697441408
A18,0.3829029765408166,0.2629866344810578,0.3040638810528621,0.6729690168260742,0.1489425774008204,-0.17226870906173625,0.464144176098376,0.4221906332691559,0.7099835555939504,0.11583691548666288,0.16045502125378858,-0.044283080158160376,0.2959118001302574,0.21177394476960418,0.6961132584008963,0.5023753727906582,-0.004467516418410006,1.0,-0.24890509622144036,0.29616125889942146,0.35386719436636876,0.7072919954583721,0.5366954616717882,0.5191836908743575,0.6513521127912526,0.7929188199865064,0.5488683445599721,0.0565807821836552,0.25356664825205566,-0.07959468228106709
A19,0.5315976275405029,0.3917309482764958,0.052265120428641176,0.24029930993848747,0.2890547057023139,-0.06063728424743736,0.3003864098788477,0.6381718504619477,0.35422132259589495,0.3353157863183542,0.10596032626984765,0.4360764689670068,0.5198251928180527,0.5797919687727899,0.6497374978889047,0.07624722283910979,0.36504602167008426,-0.24890509622144036,1.0,0.14901323418674225,0.6061686287353709,0.30128124006974943,0.3635051453172831,-0.13848880774101252,0.17383348042608923,0.2591996613423243,0.3533369213859747,0.40498570208008644,0.5813998966538189,-0.03138188413041268
A20,0.18313117761471162,0.281104480960002,0.007447105107839913,0.1194399660339999,0.8004874748806233,0.6242481401075303,0.256169416071997,0.6346357506952544,0.05357567211018403,0.20944658932078147,0.125627192641714,0.663535494599828,0.1646837212597617,-0.04797702775581493,0.12884978097517533,0.4220208949312826,0.33724444355296007,0.29616125889942146,0.14901323418674225,1.0,0.23225211781984112,0.3835901662393631,0.32843232617587503,0.3163020033286755,0.4642397035985516,0.47713136696093106,0.6540342718189937,0.07472268725486218,-0.14520140505778611,-0.1295755156404402
A21,0.16847277467672642,0.44890498007791024,0.3240683460914042,-0.07292760799750582,0.34984989962562724,0.38300587792500485,0.20901921873604812,0.39544869875383426,0.37105469853241596,0.13253704714104889,0.05312328272833167,0.48152799449347816,0.1476391302675384,-0.05935639827642793,0.27504980291518144,0.25981612513297764,0.15554380432476528,0.35386719436636876,0.6061686287353709,0.23225211781984112,1.0,-0.1222382331455196,0.41252650424439713,0.44685050704842466,0.34856073431994145,-0.01227277408501222,0.40186401026792795,0.28324545664424305,0.18732649175136504,0.284822325719808
A22,0.2117060679219566,0.7022037966289882,0.3809853413659344,0.11600086351159201,-0.08462741570091588,-0.021599882549213495,0.07005433887004323,0.14706455804395308,0.45557824863218654,-0.05122058888769776,0.14080027228667322,0.4071414040629003,0.24491110341641723,0.4665355915372317,0.36384102619225595,0.8162436644685203,0.37781329193890145,0.7072919954583721,0.30128124006974943,0.3835901662393631,-0.1222382331455196,1.0,0.20684636703949136,0.5046469288753046,0.13982245223629286,0.28441955671804914,-0.03821103077220851,0.18931308751879708,0.3595236456477773,0.5558848636651185
A23,0.08894482465983863,0.8556085142143012,0.2620037065257218,0.4001546664471405,0.059418587107673504,0.09897131849016783,-0.055448134512526864,0.1425511547315489,-0.10400937642730211,0.36461743761210325,0.20014258320749162,0.6332754337472221,0.12550595546491575,0.5850711219046864,0.1708005736474691,0.31532311731550944,-0.04706008892737193,0.5366954616717882,0.3635051453172831,0.32843232617587503,0.41252650424439713,0.20684636703949136,1.0,0.3841316450847536,0.7061912215823022,0.1105509332075473,0.3887406297820278,-0.04749833157594957,0.47632992151171005,0.31035816787470893
A24,0.11402464781876123,0.49215827342643936,0.04270123738228719,0.33031806718769824,-0.05057091926641606,0.20226949058374233,0.412310845060401,0.34425354914488565,0.10361542058276342,0.20479844595964822,0.1875139976985172,-0.17114522165768603,0.4284457750325841,0.12471153903735621,-0.039589729476204816,0.8286620076528097,0.3816893188090029,0.5191836908743575,-0.13848880774101252,0.3163020033286755,0.44685050704842466,0.5046469288753046,0.3841316450847536,1.0,0.21095319398128468,0.4960898608849158,0.562400672502351,0.38484833830364146,0.03903598225426372,0.3768306028932594
A25,0.5366462646228441,0.1674798269860472,-0.07351284655053619,0.5247146434802895,0.21558816453442772,0.5922009403006331,0.14772086177152766,0.2943061797947608,0.34740023518541996,-0.12557012668944642,0.3714786471565122,0.23108608057908714,0.5401609587000515,0.3929415821633511,0.40297803082860306,0.5429409899396448,0.34630576798590873,0.6513521127912526,0.17383348042608923,0.4642397035985516,0.34856073431994145,0.13982245223629286,0.7061912215823022,0.21095319398128468,1.0,0.7181219634324731,0.18481313560535842,0.325152380312081,0.48434110310392364,0.47539387949078293
A26,0.24124440126082652,0.8170238151819551,0.27173482505889895,0.4238197229068822,-0.19430458798924796,0.28103497096517244,0.0775618845270859,0.4535479243426962,0.6807967204830971,0.48650428276760105,0.2337430778571118,0.27248480760111826,0.33118204211958857,0.415435088730598,0.2884686072717828,0.6377126885943701,0.25504537505134905,0.7929188199865064,0.2591996613423243,0.47713136696093106,-0.01227277408501222,0.28441955671804914,0.1105509332075473,0.4960898608849158,0.7181219634324731,1.0,0.2794173785144186,0.3847068107385686,0.4678061207125753,0.20767915698067096
A27,0.2361733359752759,0.07873016723970938,0.28884314234701014,0.38962084224182025,0.17469723046879349,0.6596329796616566,0.11091800257929155,0.1089742675226974,0.3954129267836404,0.7303661356262556,0.12462327337648851,0.0676446855350514,0.17275395087346346,0.2427990042796274,0.30246674858622685,0.26755228420773014,0.8058272801864729,0.5488683445599721,0.3533369213859747,0.6540342718189937,0.40186401026792795,-0.03821103077220851,0.3887406297820278,0.562400672502351,0.18481313560535842,0.2794173785144186,1.0,0.8042486483849257,0.06364777040090676,-0.05616853433893888
A28,0.5994453824255677,0.32092856931904756,0.15733209153508798,0.3644471649020449,0.5235452311745938,0.24334404205596571,0.452866322911791,-0.04600879781904954,0.1543474336854844,0.03061096148564646,0.5487445168994182,0.05424456256683971,0.006563229282520219,0.13609994337651554,0.47446427291811866,0.5842259404884487,0.40132994237347813,0.0565807821836552,0.40498570208008644,0.07472268725486218,0.28324545664424305,0.18931308751879708,-0.04749833157594957,0.38484833830364146,0.325152380312081,0.3847068107385686,0.8042486483849257,1.0,0.15750988846398875,0.61716006386439
A29,0.06330541527022568,0.1252587965563492,0.33914922566764677,0.8121775895756597,-0.1799151125981386,0.5108124674782549,-0.24575324884508246,0.6854079286518691,0.21701169693059863,0.4309652958834264,-0.007994076110269588,0.7141144270944811,0.2763122068418664,0.6423436473106513,0.04883953560775375,0.3959941537696593,0.2918097486840113,0.25356664825205566,0.5813998966538189,-0.14520140505778611,0.18732649175136504,0.3595236456477773,0.47632992151171005,0.03903598225426372,0.48434110310392364,0.4678061207125753,0.06364777040090676,0.15750988846398875,1.0,0.2754704313866212
A30,-0.04814416260014959,0.05764500234409087,0.369728681040579,0.2688458478082483,-0.11758030806182623,-0.12379587509268983,0.22606816815893774,0.20162077279032015,-0.10758729793921387,-0.11560822384396954,-0.012716528346462697,0.44842015288476433,0.1959271662129769,0.21388986685335235,0.23005008124311488,0.12098550373468948,0.5270793697441408,-0.07959468228106709,-0.03138188413041268,-0.1295755156404402,0.284822325719808,0.5558848636651185,0.31035816787470893,0.3768306028932594,0.47539387949078293,0.20767915698067096,-0.05616853433893888,0.61716006386439,0.2754704313866212,1.0
